user_id,总分,Question1分数,Question2分数,Question3分数,Question4分数
def2882bbf74792f1395be510c0d6873031bfc96,nan,0.443750044105,nan,3.9732443974,0.64110439246
e86eef91632f8384032da8e0e05c9018f6c0a02a,2.63927118852,0.9741730113,0.0,0.0,1.66509817722
7fee7da0ed4dda285511c88a5a0fa63a20a0a145,5.70295360443,0.951120989007,0.0,3.70471112178,1.04712149364
eb23ff17fa472b75ef04f733309c5b7daeb2d86a,5.00559409831,0.581085528054,2.53696814969,1.52835070817,0.35918971239
31618e5fd8a8ba154727236917be48f6159e3ac0,4.74941129838,0.52651198927,0.0,2.10964810895,2.11325120016
c7e03d99effd9ebb325ca3e050dc9e7fc7b18f90,4.07103000683,0.635119376567,1.75442047109,0.710818510678,0.97067164849
21faac7da07b9eff5f004388b57f770ea5f1f1a0,7.09742125967,0.80862120251,2.32990075717,2.65321044831,1.30568885168
0c2e2deea51823da935fef8f1b6f64b7fc487b55,2.07645167582,1.26950225681,0.0,0.0,0.806949419002
56c68761143340d6202e962e5773da83915b2026,8.40516663215,0.463050135506,1.31617506981,4.64488141876,1.98106000808
c0f106df897485d3db6200f3694c2473b3e0f32e,4.21980210164,0.477034433876,0.0,2.19916349534,1.54360417242
5f23a508fded4a0ecec9cf29defea904d3d5e5c7,5.5855646192,0.534522483825,1.6862583675,1.23286142661,2.13192234127
20d2296ab5a2d322e0707b526a8bff6f923bbf87,1.53836507868,1.11742524553,0.0,0.0,0.420939833146
17a67ed1e76f7853441486a4ec1b5cbcc75ff1d8,5.27299665183,0.353553390593,1.126913464,3.79252979723,0.0
c57b2bc0e508363373b00c7715db6eb0afde96b8,1.73599653753,0.470364274654,0.0,0.877330424443,0.388301838429
ec4746bb42092e4b59bf56aca90640424e1bd027,2.47211489874,0.590126890133,0.580947501931,0.0,1.30104050668
3c38be776e116c85737fa3d780ef0c13ea623b6c,3.50673646298,1.12520290634,0.0,0.767360629527,1.61417292711
48f1a82c92bbdb91cfd42d590d20cf934f5d9694,2.05420286302,0.667424251002,0.0,1.0927815959,0.293997016118
e2e9bf383847d982d382a501089489c04acaf137,5.93993736644,0.882570930986,2.62437312747,1.0886621079,1.34433120008
9c7124a25f9d86ce04cf91a3d13539b58f763e92,4.62551434837,0.663779791914,2.20387552491,0.751342266773,1.00651676478
6472f5f7bb02b22475968531f56a17e623e81f56,0.0,0.0,0.0,0.0,0.0
ca7672403c7043d0be751afbdba9f052ac61a8e5,1.34055803097,0.621887156337,0.0,0.0,0.718670874633
519b8befafc514d2e12f264d44b9d98a99b93dfc,4.67704962109,0.571661950475,0.0,1.92909255339,2.17629511723
651856788fe3d3250003467099cb4cea9f3becea,3.54394080606,0.444224554021,3.09971625204,0.0
f1ff93f2ab406870bd0f07cd8ac26d7393e33e3b,7.66521975755,0.917148675676,1.38679315492,3.55657773073,1.80470019623
139aa4b0e538a31669c35148a104f618f6e9d9a8,8.25916020542,1.22119229549,0.0,4.48881276431,2.54915514562
0108d6d60a138d41fd8bc40fbfaf75ed7948d34e,9.53075038878,0.796889845761,3.80902523532,3.37191916608,1.55291614162
537f7860f3b2f9908fe18f948f84a6e8d516ec35,2.06008006416,0.5253565435,0.509000158426,0.333333333333,0.692390028898
a1f09e245f0e031f5347ff0c6996c5e02ba2ddd6,9.42817645534,0.696290965781,4.89636154081,2.94984318926,0.885680759483
d5bff9f7b53f30f73f5ff539503b0324671398f4,8.26300880091,1.85062835806,1.13114412923,4.05906290808,1.22217340554
49e99e6bd1703a699fa2bd2b86c1783e082e7daf,3.15931911889,1.22007924923,0.77751058491,0.850130248364,0.311599036387
5f6cf3716076bfe6caab72b358391aab6c01e22e,6.28089553656,1.7762342464,1.21717580318,1.73415933227,1.5533261547
91cb7323dfb057890f6ee596ae0774fe36b2f134,5.41013904641,0.19245008973,1.22090032102,2.33256513074,1.66422350492
d8f142511ade819b544dac87cdb5ce09d2d07615,1.94981326469,0.405851158544,0.864309076808,0.0710669054519,0.608586123884
3a0e719775f6f53e3edb647c2ba3e65fb6dd2f66,6.81847042669,0.0,0.0,4.68654808542,2.13192234127
90aae3115720132ba343a3e9919ffec206f1f377,6.97359346586,0.317617499031,1.41389169031,3.14062780777,2.10145646875
11052b181703353f1c52b23f263cdfea34f3e364,3.12206051255,0.989135176055,1.98932582638,0.0,0.143599510117
1e0a3c8059024f523966c9b60d9101e37ffc6a73,5.04151347647,0.739910743411,0.436435780472,2.72377432983,1.14139262276
b9ec8662e3bed2caf15bddeda80b76443c78d1ea,2.59605061948,0.973973159629,0.0,0.0,1.62207745985
669dbe32bf892516e04bc29dbb0d4efa5a71bb37,3.45079203203,0.664936746552,0.852802865422,1.81513051439,0.11792190566
48a0846eca1dd16bf42d27a0b1a075a6ebdbf900,6.15343520764,0.899587916273,0.0,4.15450823991,1.09933905146
6bad33a159f8d9f466bebcf9fed58057a765c865,5.8385417535,1.03167826084,1.17734049917,1.12178332157,2.50773967191
1f51bafa54824e9c61ac7b5e6bf2721658a4740a,8.35065271154,0.577653961499,3.22168783649,2.18585412256,2.36545679099
4aa0877b28d40a13136913cabfbabf094ea756e8,5.50756838609,1.0246402839,1.04731368991,2.91447216342,0.521142248869
6778cab324faab1709fd77aa013e3257e69c52e0,5.44485613008,0.35634832255,1.98067381741,1.93259110941,1.17524288071
653d530edbcb363e7e0e0404d64ffd243167e2c3,2.72447864552,0.208333333333,0.0,0.710621352692,1.80552395949
8f578d565a1bd335211db0460657d42073efa8f4,3.49337594012,0.490290337845,0.0,1.58644624323,1.41663935905
2943845495767112bf914e9ddf3ced33a5eb1f62,3.98867095924,0.59401593712,0.0,2.17810212801,1.21655289411
7bc7b84309b0dd7723222395becf793f8d2a5d7c,5.79529390332,0.61592334397,0.0,3.0982443974,2.08112616195
